Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
REDE3,6.37,ON,29/08/2025,REDE EMPRESAS DE ENERGIA ELÉTRICA SA ON,5.68,Energia Elétrica,6.61,Energia Elétrica,11778.0,13442800000.0,30/06/2025,27025500000.0,2110320000.0,9.59,0.66,3.08,2.07,3.68,25.4,0.72,19.5,0.42,10.2,5.5,11.5,-0.8,13.8,32.1,5.89,1.4,7.4,4.0,8.0,0.59,31875500000.0,17470000000.0,3887250000.0,13582700000.0,8535130000.0,4365340000.0,18742900000.0,4737940000.0,3651150000.0,976171000.0,1401640000.0,315229000.0,10.4
CEBR6,26.89,PNB,29/08/2025,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,15.86,Energia Elétrica,27.12,Energia Elétrica,201838.0,1938280000.0,30/06/2025,1360560000.0,72082000.0,9.86,2.73,1.8,14.93,14.36,49.4,4.42,30.8,1.31,56.2,2.81,9.1,3.06,15.5,18.3,9.49,7.5,10.08,-,4.2,0.3,1480520000.0,,577724000.0,-577724000.0,795141000.0,1076040000.0,438817000.0,128514000.0,135013000.0,36477000.0,196616000.0,47296000.0,8.1
EKTR4,49.5,PN,26/08/2025,ELEKTRO ELETRICIDADE E SERVIÇOS SA PN,38.1,Energia Elétrica,53.74,Energia Elétrica,44331.0,9591070000.0,30/06/2025,16411100000.0,193759000.0,9.95,4.98,4.11,12.04,4.18,27.9,1.0,24.0,0.78,10.1,15.47,18.7,-1.42,21.0,41.3,6.05,1.24,7.15,3.18,4.9,0.78,12292000000.0,7408000000.0,588000000.0,6820000000.0,3208000000.0,2333000000.0,9565000000.0,2354000000.0,2296000000.0,550000000.0,964000000.0,251000000.0,10.5
ALUP3,10.54,ON N2,29/08/2025,ALUPAR ON N2,8.28,Energia Elétrica,11.35,Energia Elétrica,45173.0,10422800000.0,30/06/2025,19501500000.0,988881000.0,10.04,1.05,1.22,8.67,3.72,69.4,2.41,64.9,0.33,42.4,2.99,9.0,-0.82,10.2,12.1,6.53,2.13,6.95,1.49,-11.5,0.14,31334800000.0,12775100000.0,3696420000.0,9078660000.0,6556470000.0,8570260000.0,4322750000.0,1047140000.0,2804950000.0,660453000.0,1037720000.0,144867000.0,2.8
EGIE3,39.94,ON,29/08/2025,ENGIE BRASIL ON,33.18,Energia Elétrica,47.75,Energia Elétrica,47105900.0,32588200000.0,30/06/2025,54020700000.0,815928000.0,10.83,3.69,2.65,15.09,5.98,50.1,2.74,45.8,0.61,26.4,12.51,10.2,-1.05,11.6,24.4,8.11,1.42,9.91,2.2,-3.6,0.22,53308600000.0,27093000000.0,5660410000.0,21432500000.0,8824860000.0,12309500000.0,11906900000.0,3086120000.0,5451540000.0,1288660000.0,3008940000.0,516281000.0,5.2
CPLE3,11.2,ON,29/08/2025,COPEL ON,7.62,Energia Elétrica,11.84,Energia Elétrica,53054500.0,33407500000.0,30/06/2025,50389600000.0,2982810000.0,10.98,1.02,1.31,8.58,7.85,21.8,1.4,17.8,0.55,12.7,23.29,7.0,-1.45,7.7,11.9,8.81,1.13,11.84,0.78,2.1,0.39,60742000000.0,19887900000.0,2905740000.0,16982100000.0,12093900000.0,25596100000.0,23872000000.0,6225150000.0,4257300000.0,1046630000.0,3043810000.0,572140000.0,6.6
ENMT3,52.0,ON,29/08/2025,ENERGISA MT ON,48.91,Energia Elétrica,81.97,Energia Elétrica,7425.0,11385000000.0,30/06/2025,17464700000.0,218942000.0,11.13,4.67,2.74,19.0,6.41,26.1,1.33,20.7,0.76,11.9,9.54,11.9,-1.65,14.1,24.6,8.18,1.45,9.83,1.84,7.6,0.58,14894100000.0,7663010000.0,1583320000.0,6079690000.0,3835610000.0,4160620000.0,8589040000.0,2188090000.0,1777370000.0,457904000.0,1022770000.0,223844000.0,8.9
ENMT4,52.0,ON,29/08/2025,ENERGISA MT ON,50.99,Energia Elétrica,79.33,Energia Elétrica,13303.0,11385000000.0,30/06/2025,17464700000.0,218942000.0,11.13,4.67,2.74,19.0,6.41,26.1,1.33,20.7,0.76,11.9,9.54,11.9,-1.65,14.1,24.6,8.18,1.45,9.83,1.84,7.6,0.58,14894100000.0,7663010000.0,1583320000.0,6079690000.0,3835610000.0,4160620000.0,8589040000.0,2188090000.0,1777370000.0,457904000.0,1022770000.0,223844000.0,8.9
CPLE6,12.02,PNB,29/08/2025,COPEL PNB,8.43,Energia Elétrica,12.78,Energia Elétrica,146760000.0,35853400000.0,30/06/2025,52835500000.0,2982810000.0,11.78,1.02,1.4,8.58,8.42,21.8,1.5,17.8,0.59,12.7,24.99,7.0,-1.55,7.7,11.9,9.24,1.13,12.41,0.78,2.1,0.39,60742000000.0,19887900000.0,2905740000.0,16982100000.0,12093900000.0,25596100000.0,23872000000.0,6225150000.0,4257300000.0,1046630000.0,3043810000.0,572140000.0,6.8
EQTL3,36.57,ON NM,29/08/2025,EQUATORIAL ENERGIA SA ON NM,25.68,Energia Elétrica,37.33,Energia Elétrica,217701000.0,45878800000.0,30/06/2025,91582600000.0,1254550000.0,12.56,2.91,1.64,22.31,4.4,27.5,0.93,21.1,0.39,9.1,9.34,8.9,-0.77,10.2,13.1,7.07,1.24,8.79,1.97,26.3,0.42,116701000000.0,55112000000.0,9408180000.0,45703800000.0,25128800000.0,27995100000.0,49485800000.0,12795300000.0,10420800000.0,2871800000.0,3653520000.0,1073600000.0,2.2
CPLE5,12.9,PNA,28/08/2025,COPEL PNA,8.85,Energia Elétrica,15.38,Energia Elétrica,2051.0,38478300000.0,30/06/2025,55460400000.0,2982810000.0,12.64,1.02,1.5,8.58,9.04,21.8,1.61,17.8,0.63,12.7,26.82,7.0,-1.67,7.7,11.9,9.7,1.13,13.03,0.78,2.1,0.39,60742000000.0,19887900000.0,2905740000.0,16982100000.0,12093900000.0,25596100000.0,23872000000.0,6225150000.0,4257300000.0,1046630000.0,3043810000.0,572140000.0,6.3
EMAE4,28.26,PN,29/08/2025,EMAE PN,28.26,Energia Elétrica,45.08,Energia Elétrica,93824.0,1044120000.0,30/06/2025,796731000.0,36947000.0,15.64,1.81,0.83,34.18,12.29,37.6,1.67,13.6,0.48,10.7,1.9,3.9,-3.59,4.4,5.3,8.36,6.96,9.38,-,7.3,0.28,2195450000.0,,247391000.0,-247391000.0,641537000.0,1262990000.0,625682000.0,159555000.0,84945000.0,27894000.0,66744000.0,31668000.0,3.0
ELET3,45.02,ON,29/08/2025,ELETROBRÁS ON,31.24,Energia Elétrica,45.02,Energia Elétrica,279359000.0,103935000000.0,30/06/2025,144387000000.0,2308630000.0,15.67,2.87,0.88,51.42,6.94,45.2,2.38,34.3,0.38,15.2,4.49,5.4,-0.98,6.2,5.6,7.51,1.86,9.65,0.59,8.9,0.16,274960000000.0,70289900000.0,29837100000.0,40452700000.0,49985200000.0,118707000000.0,43681100000.0,10199000000.0,14969700000.0,3629960000.0,6631620000.0,-1325110000.0,7.8
ELET6,47.72,PNB,29/08/2025,ELETROBRÁS PNB,35.41,Energia Elétrica,47.72,Energia Elétrica,76545500.0,110168000000.0,30/06/2025,150621000000.0,2308630000.0,16.61,2.87,0.93,51.42,7.36,45.2,2.52,34.3,0.4,15.2,4.75,5.4,-1.04,6.2,5.6,7.83,1.86,10.06,0.59,8.9,0.16,274960000000.0,70289900000.0,29837100000.0,40452700000.0,49985200000.0,118707000000.0,43681100000.0,10199000000.0,14969700000.0,3629960000.0,6631620000.0,-1325110000.0,8.1
AFLT3,7.21,ON,22/08/2025,AFLUENTE T ON,6.21,Energia Elétrica,7.73,Energia Elétrica,960.0,454843000.0,30/06/2025,462244000.0,63085000.0,17.41,0.41,1.89,3.81,12.4,54.4,6.0,48.4,1.29,34.5,9.52,10.4,-17.28,11.2,10.9,12.55,2.24,12.6,0.13,4.4,0.21,353121000.0,30613000.0,23212000.0,7401000.0,86283000.0,240521000.0,75760000.0,10796000.0,36672000.0,7360000.0,26118000.0,4952000.0,6.0
GEPA3,34.03,ON,27/08/2025,DUKE ENERGY INT.GERAÇÃO PARANAPANEMA SA ON,20.97,Energia Elétrica,36.0,Energia Elétrica,3862.0,3213550000.0,30/06/2025,3281190000.0,94433000.0,19.85,1.71,1.83,18.6,11.77,46.2,4.96,42.2,0.9,25.0,-13.31,7.7,-3.04,10.9,9.2,8.07,0.76,12.02,0.37,-18.8,0.18,3558830000.0,656372000.0,588738000.0,67634000.0,745717000.0,1756410000.0,647475000.0,298129000.0,273027000.0,107783000.0,161901000.0,64761000.0,20.6
GEPA4,35.0,PN,29/08/2025,DUKE ENERGY INT.GERAÇÃO PARANAPANEMA SA PN,21.62,Energia Elétrica,36.05,Energia Elétrica,18290.0,3305160000.0,30/06/2025,3372790000.0,94433000.0,20.41,1.71,1.88,18.6,12.11,46.2,5.1,42.2,0.93,25.0,-13.69,7.7,-3.13,10.9,9.2,8.3,0.76,12.35,0.37,-18.8,0.18,3558830000.0,656372000.0,588738000.0,67634000.0,745717000.0,1756410000.0,647475000.0,298129000.0,273027000.0,107783000.0,161901000.0,64761000.0,20.0
SRNA3,12.17,ON NM,29/08/2025,SERENA ON NM,5.28,Energia Elétrica,12.17,Energia Elétrica,43107000.0,7578640000.0,30/06/2025,18153800000.0,622731000.0,104.23,0.12,1.41,8.64,5.9,28.4,1.43,24.3,0.38,1.4,46.9,6.4,-0.66,6.9,1.4,8.68,1.06,14.12,2.15,56.7,0.26,20046300000.0,11584000000.0,1008830000.0,10575200000.0,3074960000.0,5382920000.0,5293960000.0,1461700000.0,1285290000.0,267704000.0,72713000.0,-36099000.0,
BALM4,17.0,PN,29/08/2025,BAUMER PN,9.05,Equipamentos,17.0,Equipamentos,7228.0,166600000.0,30/06/2025,105498000.0,9800000.0,5.86,2.9,0.92,18.52,4.25,62.1,0.76,17.9,0.58,13.5,1.12,13.6,1.6,20.3,15.7,2.38,3.46,2.69,0.12,10.3,0.76,287483000.0,22289000.0,83391000.0,-61102000.0,209667000.0,181541000.0,218368000.0,57070000.0,39166000.0,11175000.0,28432000.0,5101000.0,8.0
BALM3,20.8,ON,28/08/2025,BAUMER ON,10.74,Equipamentos,21.0,Equipamentos,2023.0,203840000.0,30/06/2025,142738000.0,9800000.0,7.17,2.9,1.12,18.52,5.2,62.1,0.93,17.9,0.71,13.5,1.37,13.6,1.96,20.3,15.7,3.22,3.46,3.64,0.12,10.3,0.76,287483000.0,22289000.0,83391000.0,-61102000.0,209667000.0,181541000.0,218368000.0,57070000.0,39166000.0,11175000.0,28432000.0,5101000.0,6.5
SCAR3,21.95,ON,29/08/2025,SÃO CARLOS EMPREENDE PARTICIPAÇÕES SA ON,15.8,Exploração de Imóveis,22.75,Exploração de Imóveis,791190.0,1267330000.0,30/06/2025,2007910000.0,57737000.0,-25.67,-0.86,0.83,26.48,12.53,42.4,3.14,25.1,0.44,-11.9,2.25,3.5,-2.18,3.9,-3.2,12.67,3.68,19.85,0.7,18.3,0.14,2893660000.0,1066130000.0,325550000.0,740582000.0,773190000.0,1528950000.0,403133000.0,102554000.0,101145000.0,25277000.0,-49368000.0,-4860000.0,7.9
GSHP3,2.8,ON NM,29/08/2025,Generalshopp ON NM,2.68,Exploração de Imóveis,11.27,Exploração de Imóveis,7650.0,5400550.0,30/06/2025,2086400000.0,1928770.0,-0.02,-142.56,,-694.1,0.1,67.2,0.03,29.3,,-147.9,-0.11,4.7,,5.1,20.5,37.03,0.76,38.28,-1.62,13.5,0.16,1163930000.0,2167130000.0,86125000.0,2081000000.0,159694000.0,-1338750000.0,185870000.0,44173000.0,54510000.0,14747000.0,-274963000.0,71020000.0,
NEXP3,3.4,ON,29/08/2025,NEXPE ON,3.38,Exploração de Imóveis,4.51,Intermediação Imobiliária,2772.0,9028940.0,30/06/2025,4803940.0,2655570.0,0.11,31.88,-0.17,-20.51,-0.49,45.2,0.08,-15.4,0.3,70.4,-0.36,-62.2,-0.13,-83.4,-155.4,-0.67,0.39,-0.26,-0.01,-10.7,4.04,29738000.0,418000.0,4643000.0,-4225000.0,15872000.0,-54476000.0,120283000.0,193000.0,-18499000.0,-3023000.0,84658000.0,-3967000.0,
LOGG3,21.15,ON NM,29/08/2025,LOG COM PROP ON NM,16.17,Exploração de Imóveis,21.78,Exploração de Imóveis,5610490.0,1858220000.0,30/06/2025,3948460000.0,87859000.0,5.03,4.21,0.5,42.57,11.24,97.7,8.1,72.1,0.26,161.6,2.98,2.3,-0.98,2.4,9.9,22.95,1.7,23.88,0.63,11.3,0.03,7166960000.0,2370930000.0,280694000.0,2090240000.0,1512560000.0,3740220000.0,229293000.0,61466000.0,165364000.0,44422000.0,369632000.0,86958000.0,10.4
LPSB3,1.57,ON NM,29/08/2025,LOPES BRASIL ON NM,1.04,Exploração de Imóveis,2.04,Intermediação Imobiliária,185450.0,231661000.0,30/06/2025,161089000.0,147555000.0,8.08,0.19,0.95,1.64,5.74,79.5,1.11,19.4,0.57,18.3,4.26,10.0,-4.82,12.3,11.8,2.68,1.83,3.99,-,-2.0,0.52,403897000.0,,70572000.0,-70572000.0,120111000.0,242580000.0,208658000.0,51242000.0,40389000.0,12859000.0,28658000.0,15559000.0,4.6
SYNE3,6.6,ON NM,29/08/2025,SYN PROP TEC ON NM,3.88,Exploração de Imóveis,7.0,Exploração de Imóveis,3600310.0,1007450000.0,30/06/2025,765225000.0,152644000.0,8.56,0.77,0.97,6.8,9.39,52.6,3.13,33.3,0.37,38.5,1.84,3.9,-5.83,5.3,11.3,5.1,3.39,7.14,0.45,-12.7,0.12,2753330000.0,465399000.0,707624000.0,-242225000.0,778332000.0,1038170000.0,322041000.0,74373000.0,107241000.0,25915000.0,117735000.0,16573000.0,62.5
HBTS5,32.0,PNA,22/08/2025,CIA HABITASUL PNA,22.82,Exploração de Imóveis,34.99,Exploração de Imóveis,3573.0,292278000.0,30/06/2025,521974000.0,9133690.0,9.05,3.54,0.44,72.2,-4.32,26.9,3.77,-87.3,0.17,41.6,12.04,-4.0,-0.34,-4.2,4.9,-7.96,1.17,-7.71,0.45,-15.4,0.05,1677670000.0,294409000.0,64713000.0,229696000.0,170147000.0,659465000.0,77530000.0,16748000.0,-67693000.0,-22090000.0,32297000.0,7680000.0,18.4
IGTI3,2.8,ON N1,29/08/2025,IGUATEMI SA ON N1,1.93,Exploração de Imóveis,2.83,Exploração de Imóveis,167640.0,5815880000.0,30/06/2025,8197690000.0,2077100000.0,10.41,0.27,1.29,2.17,7.23,72.1,4.26,59.0,0.6,41.0,2.81,8.3,-2.46,10.1,12.4,8.52,3.67,10.18,0.91,16.2,0.14,9727390000.0,4092840000.0,1711020000.0,2381820000.0,2844080000.0,4514230000.0,1364410000.0,393982000.0,804895000.0,256199000.0,558918000.0,209094000.0,2.0
MULT3,27.85,ON N2,29/08/2025,Multiplan ON N2,19.68,Exploração de Imóveis,27.85,Exploração de Imóveis,87516400.0,14291600000.0,30/06/2025,18673800000.0,513164000.0,11.07,2.51,2.42,11.51,7.52,81.1,5.29,70.3,1.16,47.8,33.56,15.4,-3.11,16.7,21.9,9.14,1.31,9.83,0.87,24.6,0.22,12311300000.0,5124440000.0,742293000.0,4382140000.0,1816950000.0,5905050000.0,2701190000.0,694056000.0,1899640000.0,438517000.0,1290460000.0,264367000.0,4.0
IGTI11,23.49,UNT N1,29/08/2025,IGUATEMI SA UNT N1,16.08,Exploração de Imóveis,23.49,Exploração de Imóveis,54151000.0,6970150000.0,30/06/2025,9351970000.0,2077100000.0,12.47,1.88,1.54,15.21,8.66,72.1,5.11,59.0,0.72,41.0,3.37,8.3,-2.94,10.1,12.4,9.71,3.67,11.62,0.91,16.2,0.14,9727390000.0,4092840000.0,1711020000.0,2381820000.0,2844080000.0,4514230000.0,1364410000.0,393982000.0,804895000.0,256199000.0,558918000.0,209094000.0,1.7
ALOS3,23.96,ON,29/08/2025,ALLOS ON,16.54,Exploração de Imóveis,23.96,Exploração de Imóveis,93069600.0,13008800000.0,30/06/2025,10042500000.0,542937000.0,17.64,1.36,0.97,24.77,9.35,74.6,4.64,49.7,0.49,30.1,5.19,5.3,-1.55,6.0,5.5,5.0,2.91,7.22,-,41.0,0.11,26434100000.0,,2966240000.0,-2966240000.0,3817030000.0,13446800000.0,2800970000.0,697295000.0,1391690000.0,351830000.0,737411000.0,201401000.0,5.0
HBRE3,4.52,ON NM,29/08/2025,HBR REALTY ON NM,2.61,Exploração de Imóveis,5.37,Exploração de Imóveis,1285470.0,466414000.0,30/06/2025,1921520000.0,103189000.0,21.34,0.21,0.23,19.45,1.6,68.5,2.39,149.0,0.09,54.6,1.78,5.6,-0.27,5.8,1.1,6.48,1.87,6.61,0.82,23.9,0.04,5204730000.0,1645380000.0,190278000.0,1455100000.0,563356000.0,2006510000.0,195127000.0,63997000.0,290804000.0,21706000.0,21857000.0,-33058000.0,
CGAS3,125.99,ON,29/08/2025,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON,105.75,Gás,158.23,Gás,10491.0,16696300000.0,30/06/2025,23956900000.0,132521000.0,10.42,12.09,9.73,12.94,5.64,24.1,1.18,21.0,1.16,11.3,15.73,20.6,-1.91,24.2,93.4,6.58,1.37,8.1,5.01,8.1,0.98,14392400000.0,8598700000.0,1338140000.0,7260560000.0,3939590000.0,1715480000.0,14119000000.0,3006720000.0,2959310000.0,776189000.0,1602360000.0,389540000.0,3.2
CGAS5,126.87,PNAS,29/08/2025,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,116.22,Gás,138.31,Gás,112463.0,16812900000.0,30/06/2025,24073500000.0,132521000.0,10.49,12.09,9.8,12.94,5.68,24.1,1.19,21.0,1.17,11.3,15.84,20.6,-1.92,24.2,93.4,6.61,1.37,8.13,5.01,8.1,0.98,14392400000.0,8598700000.0,1338140000.0,7260560000.0,3939590000.0,1715480000.0,14119000000.0,3006720000.0,2959310000.0,776189000.0,1602360000.0,389540000.0,3.5
ADMF3,71.0,ON NM,29/08/2025,CIABRASF ON NM,33.02,Holdings Diversificadas,128.99,Holdings Diversificadas,23238.0,414214000.0,31/12/2024,414214000.0,5834000.0,-2301.19,-0.03,-3982.83,-0.02,-2327.04,-,-,-,14.24,,-,-0.6,-,-,173.1,-2327.04,-,-2327.04,-,-,-,29082000.0,,,,,-104000.0,,,-178000.0,-89000.0,-180000.0,-90000.0,
MOAR3,116.0,ON,29/08/2025,MONTEIRO ARANHA ON,116.0,Holdings Diversificadas,392.34,Holdings Diversificadas,29859.0,1421120000.0,30/06/2025,1007450000.0,12251000.0,-66.84,-1.74,1.59,73.01,-55.16,-,-,-,0.7,,1.61,-1.3,18.31,-2.9,-2.4,-40.15,3.68,-39.1,0.81,-100.0,-,2028270000.0,720462000.0,1134130000.0,-413667000.0,1211390000.0,894480000.0,,,-25765000.0,-6418000.0,-21263000.0,8543000.0,43.3
SIMH3,5.19,ON NM,29/08/2025,SIMPAR ON NM,2.99,Holdings Diversificadas,6.08,Holdings Diversificadas,21081500.0,4531080000.0,30/06/2025,50667100000.0,873041000.0,-11.87,-0.44,1.35,3.85,0.62,25.9,0.11,17.2,0.05,-0.4,0.49,8.7,-0.09,11.4,-11.4,4.36,1.46,6.89,17.42,40.5,0.51,84130600000.0,58517200000.0,12381100000.0,46136000000.0,28882900000.0,3359090000.0,42751100000.0,10611600000.0,7350680000.0,1885080000.0,-381644000.0,-96291000.0,1.4
PEAB3,35.7,ON,29/08/2025,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA ON,35.3,Holdings Diversificadas,45.09,Holdings Diversificadas,4752.0,675016000.0,30/06/2025,643295000.0,18908000.0,17.25,2.07,0.74,48.11,-50.44,56.8,6.21,-12.3,0.52,36.0,3.29,-1.0,-4.98,-1.2,4.3,203.12,6.02,-48.07,0.17,43.9,0.08,1291300000.0,159131000.0,190852000.0,-31721000.0,246071000.0,909591000.0,108658000.0,30909000.0,-13383000.0,1156000.0,39130000.0,10648000.0,3.8
PEAB4,37.0,PN,06/08/2025,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA PN,36.3,Holdings Diversificadas,51.7,Holdings Diversificadas,8408.0,699596000.0,30/06/2025,667875000.0,18908000.0,17.88,2.07,0.77,48.11,-52.28,56.8,6.44,-12.3,0.54,36.0,3.41,-1.0,-5.16,-1.2,4.3,210.89,6.02,-49.9,0.17,43.9,0.08,1291300000.0,159131000.0,190852000.0,-31721000.0,246071000.0,909591000.0,108658000.0,30909000.0,-13383000.0,1156000.0,39130000.0,10648000.0,3.9
ZAMP3,3.5,ON,29/08/2025,ZAMP SA ON,2.1,Hoteis e Restaurantes,3.59,Restaurante e Similares,1986210.0,1424270000.0,30/06/2025,2285700000.0,406934000.0,-7.53,-0.46,0.97,3.62,-197.25,64.8,0.29,-0.1,0.34,-3.9,-10.67,-0.2,-0.76,-0.2,-12.8,4.38,0.87,-316.56,0.76,17.6,1.15,4243380000.0,1121240000.0,259808000.0,861429000.0,904569000.0,1472330000.0,4862150000.0,1284020000.0,-7220510.0,22010000.0,-189058000.0,-72511000.0,
MEAL3,1.32,ON NM,29/08/2025,IMC S/A ON NM,0.91,Hoteis e Restaurantes,1.59,Restaurante e Similares,417959.0,378414000.0,30/06/2025,625763000.0,286677000.0,-2.87,-0.46,0.4,3.27,-5.39,33.9,0.18,-3.3,0.15,-6.2,-20.78,-2.8,-0.37,-3.5,-14.0,4.6,0.97,-8.91,0.58,8.4,0.85,2479060000.0,545072000.0,297723000.0,247349000.0,518772000.0,937277000.0,2114490000.0,462573000.0,-70215000.0,7635010.0,-131673000.0,-32445000.0,
HOOT4,3.9,PN,29/08/2025,HOTEIS OTHON SA PN,2.21,Hoteis e Restaurantes,4.3,Hotelaria,21229.0,71650800.0,30/06/2025,40092800.0,18372000.0,0.65,5.98,-2.08,-1.88,1.04,68.5,0.38,36.6,0.14,58.3,-1.92,13.3,-0.15,14.3,-318.7,0.51,0.73,0.58,,58.3,0.36,519672000.0,5000.0,31563000.0,-31558000.0,98841000.0,-34482000.0,188581000.0,37148000.0,68975000.0,8021000.0,109904000.0,13399000.0,
MSPA3,46.0,ON,30/07/2025,MELHORAMENTOS ON,46.0,Madeira e Papel,46.88,Papel e Celulose,307.0,294630000.0,30/06/2025,450637000.0,6405000.0,-25.87,-1.78,0.36,128.69,-27.0,38.3,1.7,-6.3,0.2,-6.6,16.94,-0.8,-0.6,-0.8,-1.4,95.41,1.15,-41.29,0.26,5.7,0.12,1452000000.0,210276000.0,54269000.0,156007000.0,134752000.0,824257000.0,172915000.0,43872000.0,-10913000.0,-1889000.0,-11388000.0,-10488000.0,0.3
RANI3,8.02,ON,29/08/2025,IRANI ON,5.89,Madeira e Papel,8.03,Papel e Celulose,4682220.0,1923440000.0,30/06/2025,3078420000.0,239830000.0,4.97,1.61,1.35,5.93,4.34,41.6,1.14,26.3,0.51,22.9,2.29,11.8,-1.75,14.8,27.2,4.75,3.08,6.95,1.25,4.4,0.45,3768110000.0,1782090000.0,627105000.0,1154980000.0,1243760000.0,1422130000.0,1687260000.0,413774000.0,443057000.0,155935000.0,386757000.0,104247000.0,9.1
EUCA4,17.56,PN,29/08/2025,EUCATEX PN,12.0,Madeira e Papel,19.25,Madeira,680832.0,1626390000.0,30/06/2025,2174930000.0,92619000.0,6.29,2.79,0.6,29.45,3.37,35.1,0.53,15.8,0.34,8.5,1.76,10.2,-6.13,11.8,9.5,3.01,2.11,4.5,0.34,7.8,0.64,4749920000.0,919950000.0,371408000.0,548542000.0,1756840000.0,2727990000.0,3056740000.0,784065000.0,483211000.0,137155000.0,258769000.0,84961000.0,4.2
EUCA3,19.3,ON,29/08/2025,EUCATEX ON,14.56,Madeira e Papel,23.19,Madeira,24146.0,1787550000.0,30/06/2025,2336090000.0,92619000.0,6.91,2.79,0.66,29.45,3.7,35.1,0.58,15.8,0.38,8.5,1.93,10.2,-6.74,11.8,9.5,3.23,2.11,4.83,0.34,7.8,0.64,4749920000.0,919950000.0,371408000.0,548542000.0,1756840000.0,2727990000.0,3056740000.0,784065000.0,483211000.0,137155000.0,258769000.0,84961000.0,3.5
SUZB3,52.45,ON,29/08/2025,Suzano Papel ON,49.58,Madeira e Papel,64.87,Papel e Celulose,224549000.0,66303000000.0,30/06/2025,137559000000.0,1264120000.0,8.48,6.19,1.54,34.12,4.99,37.7,1.29,25.9,0.42,15.3,2.43,8.3,-0.87,10.0,18.1,5.79,3.16,10.35,2.12,7.6,0.32,159423000000.0,91627200000.0,20371400000.0,71255700000.0,39909100000.0,43137800000.0,51299400000.0,13295900000.0,13295300000.0,3202060000.0,7821420000.0,5004700000.0,3.8
KLBN4,3.69,PN N2,29/08/2025,KLABIN PN N2,3.44,Madeira e Papel,4.55,Papel e Celulose,7042620.0,22803000000.0,30/06/2025,50688400000.0,6179680000.0,10.91,0.34,2.24,1.65,4.62,38.6,1.12,24.2,0.38,11.3,2.86,8.2,-0.72,10.2,20.5,5.34,2.11,10.27,3.53,7.8,0.34,60335200000.0,35968200000.0,8082750000.0,27885400000.0,15144900000.0,10192500000.0,20372700000.0,5247200000.0,4936440000.0,1367260000.0,2089590000.0,572066000.0,5.9
KLBN11,18.51,UNT N2,29/08/2025,KLABIN UNT N2,17.31,Madeira e Papel,23.05,Papel e Celulose,80529000.0,22877200000.0,30/06/2025,50762600000.0,6179680000.0,10.95,1.69,2.24,8.25,4.63,38.6,1.12,24.2,0.38,11.3,2.87,8.2,-0.72,10.2,20.5,5.35,2.11,10.28,3.53,7.8,0.34,60335200000.0,35968200000.0,8082750000.0,27885400000.0,15144900000.0,10192500000.0,20372700000.0,5247200000.0,4936440000.0,1367260000.0,2089590000.0,572066000.0,5.9
KLBN3,3.73,ON N2,29/08/2025,KLABIN ON N2,3.55,Madeira e Papel,4.84,Papel e Celulose,1239780.0,23050200000.0,30/06/2025,50935600000.0,6179680000.0,11.03,0.34,2.26,1.65,4.67,38.6,1.13,24.2,0.38,11.3,2.89,8.2,-0.72,10.2,20.5,5.37,2.11,10.32,3.53,7.8,0.34,60335200000.0,35968200000.0,8082750000.0,27885400000.0,15144900000.0,10192500000.0,20372700000.0,5247200000.0,4936440000.0,1367260000.0,2089590000.0,572066000.0,5.8
DXCO3,5.74,ON,29/08/2025,DEXCO ON,5.06,Madeira e Papel,8.68,Madeira,13665200.0,4710050000.0,30/06/2025,9860690000.0,820566000.0,24.47,0.23,0.69,8.3,8.91,25.3,0.57,6.3,0.26,2.5,5.26,2.9,-0.78,3.5,2.8,5.47,1.22,18.66,0.97,1.0,0.46,17988500000.0,6612140000.0,1461500000.0,5150640000.0,4911420000.0,6806910000.0,8327470000.0,2121660000.0,528525000.0,93508000.0,192518000.0,31717000.0,0.9
BDLL4,8.4,PN,28/07/2025,BARDELLA PN,7.45,Máquinas e Equipamentos,9.8,Máq e Equip Industriais,121.0,13440000.0,30/06/2025,183545000.0,1600000.0,-0.69,-12.22,-0.05,-153.42,-1.34,18.9,0.24,-18.3,0.03,-35.5,-0.05,-1.9,-0.02,-2.1,8.0,-22.63,0.44,-18.25,-0.73,25.3,0.11,517009000.0,178881000.0,8776000.0,170105000.0,214167000.0,-245464000.0,55030000.0,20359000.0,-10055000.0,-135000.0,-19552000.0,-7978000.0,
