Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,P/L,LPA,P/VP,VPA,P/EBIT,Marg. Bruta,PSR,Marg. EBIT,P/Ativos,Marg. Líquida,P/Cap. Giro,EBIT / Ativo,P/Ativ Circ Liq,ROIC,ROE,EV / EBITDA,Liquidez Corr,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida (3 meses),EBIT,EBIT (3 meses),Lucro Líquido,Lucro Líquido (3 meses),Div. Yield
CEBR6,29.3,PNB,02/12/2025,CEB - COMPANHIA ENERGÉTICA DE BRASÍLIA PNB,14.82,Energia Elétrica,29.56,Energia Elétrica,302258.0,2112000000.0,30/09/2025,1625800000.0,72082000.0,10.97,2.67,2.12,13.8,15.2,45.6,4.4,29.0,1.47,50.7,3.26,9.7,3.72,15.1,19.4,11.05,7.12,11.7,-,8.0,0.33,1433240000.0,,486199000.0,-486199000.0,754054000.0,994854000.0,479694000.0,123057000.0,138919000.0,31207000.0,192599000.0,43812000.0,10.6
EKTR4,39.16,PN,02/12/2025,ELEKTRO ELETRICIDADE E SERVIÇOS SA PN,38.5,Energia Elétrica,52.41,Energia Elétrica,38987.0,7587600000.0,30/09/2025,14720600000.0,193759000.0,8.15,4.8,3.76,10.42,3.33,27.4,0.78,23.3,0.58,9.5,30.47,17.5,-1.04,20.1,46.1,5.43,1.07,6.45,3.92,4.4,0.75,13007000000.0,7915000000.0,782000000.0,7133000000.0,3697000000.0,2019000000.0,9772000000.0,2612000000.0,2281000000.0,515000000.0,931000000.0,196000000.0,12.8
ALUP3,12.78,ON N2,02/12/2025,ALUPAR ON N2,8.21,Energia Elétrica,12.78,Energia Elétrica,77044.0,12637900000.0,30/09/2025,21891300000.0,988881000.0,10.86,1.18,1.4,9.1,4.48,69.6,2.9,64.8,0.4,39.5,3.42,9.0,-0.97,10.1,12.9,7.28,2.55,7.75,1.39,-8.8,0.14,31477800000.0,12477500000.0,3224190000.0,9253350000.0,6087090000.0,8999650000.0,4357530000.0,963353000.0,2824000000.0,615619000.0,1163360000.0,489390000.0,2.5
EGIE3,31.07,ON,02/12/2025,ENGIE BRASIL ON,23.7,Energia Elétrica,34.11,Energia Elétrica,65303400.0,35491200000.0,30/09/2025,59826400000.0,1142300000.0,11.7,2.66,2.88,10.77,6.3,48.5,2.79,44.3,0.63,25.3,57.55,10.0,-1.02,11.1,24.7,8.63,1.08,10.62,2.35,-2.1,0.22,56544100000.0,28960800000.0,4625660000.0,24335200000.0,8217510000.0,12304200000.0,12713400000.0,3343260000.0,5634980000.0,1356640000.0,3034300000.0,680406000.0,4.7
CPLE3,13.74,ON,02/12/2025,COPEL ON,7.62,Energia Elétrica,13.77,Energia Elétrica,86835800.0,40983800000.0,30/09/2025,57941300000.0,2982810000.0,18.56,0.74,1.58,8.71,9.42,21.3,1.64,17.4,0.66,8.8,10.3,7.0,-1.78,7.9,8.5,9.96,1.43,13.32,0.81,1.2,0.4,62048400000.0,20928100000.0,3970640000.0,16957500000.0,13140200000.0,25986000000.0,24947600000.0,6811180000.0,4350920000.0,1031910000.0,2208380000.0,384222000.0,4.3
ENMT3,48.51,ON,02/12/2025,ENERGISA MT ON,46.32,Energia Elétrica,80.78,Energia Elétrica,17752.0,10620900000.0,30/09/2025,17485600000.0,218942000.0,10.62,4.57,2.68,18.11,5.71,25.6,1.17,20.5,0.69,11.0,8.13,12.0,-1.38,14.0,25.2,7.84,1.52,9.41,2.07,6.4,0.59,15498500000.0,8203700000.0,1338980000.0,6864710000.0,3822940000.0,3965230000.0,9067550000.0,2471400000.0,1859020000.0,497296000.0,999863000.0,213191000.0,11.3
ENMT4,55.4,ON,28/11/2025,ENERGISA MT ON,49.25,Energia Elétrica,77.95,Energia Elétrica,5929.0,12129400000.0,30/09/2025,18994100000.0,218942000.0,12.13,4.57,3.06,18.11,6.52,25.6,1.34,20.5,0.78,11.0,9.29,12.0,-1.57,14.0,25.2,8.52,1.52,10.22,2.07,6.4,0.59,15498500000.0,8203700000.0,1338980000.0,6864710000.0,3822940000.0,3965230000.0,9067550000.0,2471400000.0,1859020000.0,497296000.0,999863000.0,213191000.0,9.9
CPLE6,14.26,PNB,07/11/2025,COPEL PNB,8.43,Energia Elétrica,14.45,Energia Elétrica,91296800.0,42534900000.0,30/09/2025,59492300000.0,2982810000.0,19.26,0.74,1.64,8.71,9.78,21.3,1.7,17.4,0.69,8.8,10.69,7.0,-1.85,7.9,8.5,10.22,1.43,13.67,0.81,1.2,0.4,62048400000.0,20928100000.0,3970640000.0,16957500000.0,13140200000.0,25986000000.0,24947600000.0,6811180000.0,4350920000.0,1031910000.0,2208380000.0,384222000.0,4.5
EQTL3,40.2,ON NM,02/12/2025,EQUATORIAL ENERGIA SA ON NM,24.87,Energia Elétrica,40.2,Energia Elétrica,382050000.0,50471300000.0,30/09/2025,97670100000.0,1255510000.0,15.01,2.68,1.77,22.74,4.96,26.6,0.98,19.8,0.4,8.0,4.27,8.1,-0.83,9.6,11.8,7.68,1.57,9.61,2.19,24.0,0.41,126167000000.0,62395100000.0,15196300000.0,47198800000.0,32667400000.0,28549100000.0,51267600000.0,14145100000.0,10166000000.0,2536730000.0,3362350000.0,468901000.0,5.6
CPLE5,14.48,PNA,02/12/2025,COPEL PNA,8.85,Energia Elétrica,15.38,Energia Elétrica,45100300.0,43191100000.0,30/09/2025,60148600000.0,2982810000.0,19.56,0.74,1.66,8.71,9.93,21.3,1.73,17.4,0.7,8.8,10.85,7.0,-1.88,7.9,8.5,10.33,1.43,13.82,0.81,1.2,0.4,62048400000.0,20928100000.0,3970640000.0,16957500000.0,13140200000.0,25986000000.0,24947600000.0,6811180000.0,4350920000.0,1031910000.0,2208380000.0,384222000.0,4.5
EMAE4,36.82,PN,02/12/2025,EMAE PN,27.35,Energia Elétrica,45.0,Energia Elétrica,254187.0,1360390000.0,30/09/2025,865065000.0,36947000.0,4.3,8.57,0.88,41.96,11.12,51.1,2.19,19.7,0.56,51.0,1.78,5.0,-77.04,6.3,20.4,6.13,7.69,7.07,-,6.0,0.25,2444370000.0,,495323000.0,-495323000.0,876249000.0,1550460000.0,620476000.0,154256000.0,122370000.0,61143000.0,316521000.0,287470000.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AFLT3,7.8,ON,02/12/2025,AFLUENTE T ON,6.21,Energia Elétrica,7.8,Energia Elétrica,1443.0,492063000.0,30/09/2025,481395000.0,63085000.0,14.12,0.55,1.93,4.05,9.86,67.7,6.04,61.3,1.31,42.8,6.25,13.2,-364.22,14.8,13.6,9.67,2.9,9.64,0.11,4.6,0.22,376972000.0,27422000.0,38090000.0,-10668000.0,120228000.0,255393000.0,81447000.0,26364000.0,49922000.0,22416000.0,34860000.0,14804000.0,5.5
GEPA3,35.59,ON,01/12/2025,DUKE ENERGY INT.GERAÇÃO PARANAPANEMA SA ON,23.6,Energia Elétrica,36.0,Energia Elétrica,5679.0,3360870000.0,30/09/2025,4270480000.0,94433000.0,17.25,2.06,1.88,18.95,10.29,38.7,3.55,34.5,0.84,20.6,-3.07,8.2,-1.76,9.7,10.9,8.04,0.21,13.08,0.58,-17.8,0.24,4001500000.0,1045240000.0,135625000.0,909611000.0,297296000.0,1789350000.0,945856000.0,298381000.0,326563000.0,53536000.0,194849000.0,32948000.0,14.5
GEPA4,34.99,PN,02/12/2025,DUKE ENERGY INT.GERAÇÃO PARANAPANEMA SA PN,25.06,Energia Elétrica,36.05,Energia Elétrica,21734.0,3304210000.0,30/09/2025,4213820000.0,94433000.0,16.96,2.06,1.85,18.95,10.12,38.7,3.49,34.5,0.83,20.6,-3.02,8.2,-1.73,9.7,10.9,7.93,0.21,12.9,0.58,-17.8,0.24,4001500000.0,1045240000.0,135625000.0,909611000.0,297296000.0,1789350000.0,945856000.0,298381000.0,326563000.0,53536000.0,194849000.0,32948000.0,14.8
SRNA3,12.62,ON NM,13/11/2025,SERENA ON NM,5.28,Energia Elétrica,12.63,Energia Elétrica,50003100.0,7858870000.0,30/09/2025,18487300000.0,622731000.0,151.28,0.08,1.46,8.65,6.06,24.4,1.26,20.8,0.39,0.9,-8.87,6.4,-0.68,7.0,1.0,8.75,0.78,14.25,2.18,44.9,0.31,20155300000.0,11760200000.0,1131730000.0,10628400000.0,3129940000.0,5387220000.0,6235250000.0,2001370000.0,1297150000.0,322196000.0,51949000.0,15420000.0,
BALM4,18.47,PN,01/12/2025,BAUMER PN,8.75,Equipamentos,21.04,Equipamentos,25821.0,181006000.0,30/09/2025,109875000.0,9800000.0,7.32,2.52,0.99,18.67,4.9,61.6,0.83,16.9,0.6,11.2,1.19,12.3,1.69,19.1,13.5,2.6,3.12,2.97,0.12,11.0,0.73,300735000.0,21643000.0,92774000.0,-71131000.0,224454000.0,182965000.0,219237000.0,55032000.0,36955000.0,9732000.0,24737000.0,1427000.0,12.4
BALM3,22.5,ON,13/11/2025,BAUMER ON,11.36,Equipamentos,22.5,Equipamentos,357.0,220500000.0,30/09/2025,149369000.0,9800000.0,8.91,2.52,1.21,18.67,5.97,61.6,1.01,16.9,0.73,11.2,1.45,12.3,2.06,19.1,13.5,3.53,3.12,4.04,0.12,11.0,0.73,300735000.0,21643000.0,92774000.0,-71131000.0,224454000.0,182965000.0,219237000.0,55032000.0,36955000.0,9732000.0,24737000.0,1427000.0,10.2
SCAR3,27.5,ON,02/12/2025,SÃO CARLOS EMPREENDE PARTICIPAÇÕES SA ON,15.8,Exploração de Imóveis,27.68,Exploração de Imóveis,4098160.0,1587770000.0,30/09/2025,2334050000.0,57737000.0,-25.97,-1.06,1.06,26.06,17.69,40.1,4.0,22.6,0.55,-15.0,3.09,3.1,-2.58,3.5,-4.1,15.8,3.3,26.01,0.7,23.6,0.14,2868060000.0,1059830000.0,313550000.0,746283000.0,737791000.0,1504490000.0,396871000.0,60676000.0,89740000.0,6821000.0,-61145000.0,-23250000.0,6.3
GSHP3,3.25,ON NM,02/12/2025,Generalshopp ON NM,2.68,Exploração de Imóveis,7.03,Exploração de Imóveis,1331.0,6268500.0,30/09/2025,2066960000.0,1928770.0,-0.02,-133.21,,-683.39,0.11,67.5,0.03,30.3,0.01,-135.6,-0.06,5.1,,5.4,19.5,34.65,0.57,36.02,-1.62,10.7,0.17,1135860000.0,2132950000.0,72254000.0,2060690000.0,144432000.0,-1318090000.0,189469000.0,46609000.0,57381000.0,17715000.0,-256934000.0,20657000.0,
NEXP3,3.11,ON,02/12/2025,NEXPE ON,3.11,Exploração de Imóveis,4.0,Intermediação Imobiliária,2626.0,8258820.0,30/09/2025,6493820.0,2655570.0,0.13,23.77,-0.1,-31.29,-0.48,47.0,0.09,-19.5,0.32,73.0,-0.11,-65.4,-0.09,-80.2,-75.9,-0.68,0.14,-0.38,-0.01,-12.6,3.35,26064000.0,418000.0,2183000.0,-1765000.0,12252000.0,-83100000.0,87294000.0,196000.0,-17039000.0,-2050000.0,63110000.0,-29282000.0,
LOGG3,26.88,ON NM,02/12/2025,LOG COM PROP ON NM,15.98,Exploração de Imóveis,26.88,Exploração de Imóveis,9280680.0,2361650000.0,30/09/2025,4294320000.0,87859000.0,6.15,4.37,0.62,43.62,13.64,97.6,9.86,72.3,0.33,160.7,7.64,2.4,-1.16,2.7,10.0,23.88,1.32,24.81,0.66,11.3,0.03,7160500000.0,2525450000.0,592783000.0,1932670000.0,1267510000.0,3832180000.0,239452000.0,66743000.0,173122000.0,49464000.0,383903000.0,111255000.0,9.3
LPSB3,2.25,ON NM,02/12/2025,LOPES BRASIL ON NM,1.04,Exploração de Imóveis,2.25,Intermediação Imobiliária,354781.0,331998000.0,30/09/2025,244353000.0,147555000.0,8.21,0.27,1.28,1.76,7.76,78.8,1.6,20.6,0.8,23.6,4.7,10.3,-11.96,13.3,15.5,3.92,2.13,5.71,-,-2.1,0.5,413852000.0,,87645000.0,-87645000.0,133433000.0,260103000.0,207776000.0,51557000.0,42793000.0,16565000.0,40435000.0,17324000.0,3.2
SYNE3,5.33,ON NM,02/12/2025,SYN PROP TEC ON NM,2.74,Exploração de Imóveis,5.48,Exploração de Imóveis,3390540.0,813593000.0,30/09/2025,970245000.0,152644000.0,6.88,0.77,1.11,4.79,7.28,53.3,2.52,34.6,0.34,35.0,6.7,4.7,-1.37,5.5,16.2,6.29,1.51,8.69,0.63,-12.1,0.14,2362140000.0,463173000.0,306521000.0,156652000.0,359810000.0,731111000.0,323102000.0,87023000.0,111708000.0,35039000.0,118269000.0,23105000.0,118.0
HBTS5,30.4,PNA,18/11/2025,CIA HABITASUL PNA,22.82,Exploração de Imóveis,32.0,Exploração de Imóveis,603.0,277664000.0,30/09/2025,529245000.0,9133690.0,6.81,4.46,0.42,72.38,-3.61,28.4,3.99,-110.7,0.17,58.6,-62.09,-4.7,-0.31,-4.7,6.2,-7.09,0.96,-6.88,0.4,-18.4,0.04,1654100000.0,263050000.0,11469000.0,251581000.0,110498000.0,661094000.0,69505000.0,7636000.0,-76955000.0,-21683000.0,40748000.0,4992000.0,19.4
IGTI3,3.04,ON N1,02/12/2025,IGUATEMI SA ON N1,1.93,Exploração de Imóveis,3.1,Exploração de Imóveis,116457.0,6314380000.0,30/09/2025,8460660000.0,2077100000.0,10.91,0.28,1.36,2.23,7.23,73.9,4.43,61.3,0.67,40.6,4.31,9.3,-2.59,11.6,12.5,8.34,2.67,9.68,0.86,16.0,0.15,9427000000.0,3984650000.0,1838380000.0,2146270000.0,2345550000.0,4640860000.0,1426190000.0,369110000.0,873664000.0,239088000.0,578607000.0,120864000.0,1.8
MULT3,30.41,ON N2,02/12/2025,Multiplan ON N2,19.54,Exploração de Imóveis,30.41,Exploração de Imóveis,94696100.0,15605300000.0,30/09/2025,20033100000.0,513164000.0,12.67,2.4,2.59,11.73,8.06,80.4,5.63,69.8,1.22,44.4,20.02,15.1,-3.41,16.8,20.5,9.65,1.55,10.35,0.91,22.1,0.22,12802400000.0,5489680000.0,1061920000.0,4427760000.0,2208920000.0,6019580000.0,2773570000.0,617538000.0,1936260000.0,415840000.0,1232030000.0,221141000.0,4.5
IGTI11,27.16,UNT N1,02/12/2025,IGUATEMI SA UNT N1,16.08,Exploração de Imóveis,27.16,Exploração de Imóveis,48372300.0,8059140000.0,30/09/2025,10205400000.0,2077100000.0,13.93,1.95,1.74,15.64,9.22,73.9,5.65,61.3,0.85,40.6,5.5,9.3,-3.3,11.6,12.5,10.05,2.67,11.68,0.86,16.0,0.15,9427000000.0,3984650000.0,1838380000.0,2146270000.0,2345550000.0,4640860000.0,1426190000.0,369110000.0,873664000.0,239088000.0,578607000.0,120864000.0,1.4
ALOS3,28.98,ON,02/12/2025,ALLOS ON,16.25,Exploração de Imóveis,28.98,Exploração de Imóveis,103787000.0,14611500000.0,30/09/2025,11702200000.0,504191000.0,19.47,1.49,1.09,26.62,10.18,75.4,5.18,50.9,0.55,30.7,5.73,5.5,-1.74,6.1,5.6,5.69,3.06,8.15,-,38.5,0.11,26343600000.0,,2909230000.0,-2909230000.0,3793000000.0,13419200000.0,2821910000.0,678318000.0,1436010000.0,341871000.0,750502000.0,125865000.0,5.1
HBRE3,4.63,ON NM,02/12/2025,HBR REALTY ON NM,2.61,Exploração de Imóveis,5.09,Exploração de Imóveis,1567350.0,477765000.0,30/09/2025,1956790000.0,103189000.0,52.69,0.09,0.24,18.97,1.64,62.4,2.2,134.0,0.1,42.3,2.63,5.8,-0.28,6.0,0.5,6.59,1.57,6.74,0.82,24.3,0.04,5000720000.0,1606140000.0,127114000.0,1479030000.0,503276000.0,1957030000.0,216747000.0,63159000.0,290502000.0,20218000.0,9068000.0,-30046000.0,
CGAS3,120.13,ON,24/11/2025,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS ON,110.59,Gás,149.17,Gás,21356.0,15919700000.0,30/09/2025,22984900000.0,132521000.0,9.85,12.2,7.86,15.29,5.26,26.9,1.23,23.4,1.07,12.5,12.27,20.3,-1.86,24.1,79.8,6.18,1.43,7.6,4.25,3.3,0.87,14874900000.0,8619300000.0,1554150000.0,7065150000.0,4283060000.0,2026140000.0,12910000000.0,2921760000.0,3024200000.0,850897000.0,1616930000.0,403118000.0,7.3
CGAS5,128.4,PNAS,02/12/2025,COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS PNAS,111.0,Gás,132.99,Gás,221745.0,17015700000.0,30/09/2025,24080900000.0,132521000.0,10.52,12.2,8.4,15.29,5.63,26.9,1.32,23.4,1.14,12.5,13.12,20.3,-1.99,24.1,79.8,6.47,1.43,7.96,4.25,3.3,0.87,14874900000.0,8619300000.0,1554150000.0,7065150000.0,4283060000.0,2026140000.0,12910000000.0,2921760000.0,3024200000.0,850897000.0,1616930000.0,403118000.0,7.6
ADMF3,19.0,ON NM,28/11/2025,CIABRASF ON NM,19.0,Holdings Diversificadas,128.99,Holdings Diversificadas,4507.0,110846000.0,30/06/2025,37249000.0,5834000.0,9.06,2.1,0.23,81.71,3.81,100.0,3.76,98.6,0.14,41.5,2.21,3.8,2.21,6.8,2.6,1.27,1.17,1.28,0.56,-,0.04,768542000.0,268456000.0,342053000.0,-73597000.0,342053000.0,476676000.0,29505000.0,29505000.0,29078000.0,29505000.0,12232000.0,12350000.0,
MOAR3,66.5,ON,02/12/2025,MONTEIRO ARANHA ON,64.02,Holdings Diversificadas,340.46,Holdings Diversificadas,175626.0,814692000.0,30/09/2025,379887000.0,12251000.0,25.55,2.6,0.88,75.49,-31.62,-,-,-,0.37,,0.84,-1.2,15.21,-2.7,3.4,-15.15,3.6,-14.75,0.91,-,-,2218610000.0,842371000.0,1277180000.0,-434804000.0,1347400000.0,924791000.0,,,-25763000.0,-6020000.0,31891000.0,30304000.0,68.7
SIMH3,6.89,ON NM,02/12/2025,SIMPAR ON NM,2.99,Holdings Diversificadas,6.89,Holdings Diversificadas,21903400.0,6015250000.0,30/09/2025,50860600000.0,873041000.0,-9.42,-0.73,1.91,3.61,0.81,26.2,0.14,17.2,0.07,-1.3,0.78,8.9,-0.12,11.6,-20.3,4.23,1.37,6.82,18.23,36.5,0.51,84174700000.0,57435800000.0,12590400000.0,44845400000.0,28585500000.0,3151220000.0,43275800000.0,11390300000.0,7460600000.0,1951710000.0,-638681000.0,-246193000.0,1.0
PEAB3,35.12,ON,02/12/2025,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA ON,34.55,Holdings Diversificadas,45.09,Holdings Diversificadas,3616.0,664049000.0,30/09/2025,659638000.0,18908000.0,20.28,1.73,0.73,48.0,-29.17,53.6,5.77,-19.8,0.52,28.4,3.74,-1.8,-4.62,-2.0,3.6,-123.81,4.51,-28.98,0.17,44.7,0.09,1279200000.0,157239000.0,161650000.0,-4410990.0,227934000.0,907574000.0,115122000.0,29697000.0,-22764000.0,-9975000.0,32749000.0,7903000.0,2.4
PEAB4,37.37,PN,27/11/2025,CIA DE PARTICIPAÇÕES ALIANÇA DA BAHIA PN,35.0,Holdings Diversificadas,50.89,Holdings Diversificadas,1822.0,706592000.0,30/09/2025,702181000.0,18908000.0,21.58,1.73,0.78,48.0,-31.04,53.6,6.14,-19.8,0.55,28.4,3.98,-1.8,-4.92,-2.0,3.6,-131.79,4.51,-30.85,0.17,44.7,0.09,1279200000.0,157239000.0,161650000.0,-4410990.0,227934000.0,907574000.0,115122000.0,29697000.0,-22764000.0,-9975000.0,32749000.0,7903000.0,2.3
ZAMP3,3.5,ON,02/12/2025,ZAMP SA ON,2.1,Hoteis e Restaurantes,3.99,Restaurante e Similares,1738620.0,1424270000.0,30/09/2025,2183680000.0,406934000.0,-7.95,-0.44,0.98,3.56,37.22,64.9,0.28,0.8,0.33,-3.5,-9.5,0.9,-0.75,1.0,-12.4,3.77,0.87,57.06,0.76,16.5,1.17,4328790000.0,1108800000.0,349392000.0,759409000.0,984773000.0,1449630000.0,5049790000.0,1310390000.0,38267800.0,47205000.0,-179065000.0,-22479000.0,
MEAL3,1.16,ON NM,02/12/2025,IMC S/A ON NM,0.91,Hoteis e Restaurantes,1.44,Restaurante e Similares,226534.0,332545000.0,30/09/2025,597585000.0,286677000.0,-2.28,-0.51,0.37,3.15,-7.15,33.7,0.17,-2.3,0.15,-7.3,-2.85,-2.0,-0.33,-2.4,-16.2,4.46,0.77,-12.85,0.52,3.2,0.87,2285740000.0,468677000.0,203637000.0,265040000.0,380213000.0,901644000.0,1996220000.0,482855000.0,-46502000.0,18900000.0,-145869000.0,-27010000.0,
HOOT4,6.3,PN,02/12/2025,HOTEIS OTHON SA PN,2.21,Hoteis e Restaurantes,6.44,Hotelaria,38127.0,115744000.0,30/09/2025,78277600.0,18372000.0,1.72,3.66,-3.72,-1.69,1.62,68.6,0.59,36.3,0.22,34.1,-3.21,13.6,-0.24,14.8,-216.1,0.96,0.75,1.09,,50.1,0.37,527527000.0,5000.0,37471000.0,-37466000.0,106280000.0,-31082000.0,197015000.0,40853000.0,71582000.0,10394000.0,67180000.0,3400000.0,
MSPA3,46.5,ON,28/11/2025,MELHORAMENTOS ON,44.18,Madeira e Papel,46.88,Papel e Celulose,7264.0,297833000.0,30/09/2025,467678000.0,6405000.0,-22.44,-2.07,0.37,127.09,-31.06,38.1,1.67,-5.4,0.21,-7.4,25.74,-0.7,-0.59,-0.7,-1.6,48.23,1.1,-48.78,0.25,4.3,0.12,1437590000.0,206412000.0,36567000.0,169845000.0,122524000.0,814013000.0,178434000.0,46489000.0,-9588000.0,-4859000.0,-13274000.0,-9976000.0,0.3
RANI3,8.73,ON,02/12/2025,IRANI ON,5.86,Madeira e Papel,8.87,Papel e Celulose,6395690.0,2012280000.0,30/09/2025,3091150000.0,230501000.0,5.16,1.69,1.4,6.22,4.43,41.5,1.19,26.8,0.53,23.0,2.46,12.0,-1.86,15.3,27.2,4.68,2.85,6.81,1.23,2.1,0.45,3780940000.0,1760330000.0,681453000.0,1078880000.0,1262960000.0,1433840000.0,1694350000.0,433463000.0,453912000.0,99848000.0,390236000.0,41111000.0,8.7
EUCA4,17.08,PN,02/12/2025,EUCATEX PN,12.0,Madeira e Papel,19.25,Madeira,613780.0,1581930000.0,30/09/2025,2085060000.0,92619000.0,5.35,3.19,0.56,30.27,3.03,36.3,0.51,17.0,0.33,9.6,1.67,11.0,-8.45,12.6,10.5,2.8,2.16,3.99,0.3,7.1,0.65,4753030000.0,843823000.0,340700000.0,503123000.0,1761980000.0,2803900000.0,3080700000.0,798344000.0,522497000.0,140969000.0,295589000.0,81096000.0,4.3
EUCA3,19.45,ON,02/12/2025,EUCATEX ON,14.56,Madeira e Papel,23.19,Madeira,7636.0,1801440000.0,30/09/2025,2304560000.0,92619000.0,6.09,3.19,0.64,30.27,3.45,36.3,0.58,17.0,0.38,9.6,1.9,11.0,-9.62,12.6,10.5,3.09,2.16,4.41,0.3,7.1,0.65,4753030000.0,843823000.0,340700000.0,503123000.0,1761980000.0,2803900000.0,3080700000.0,798344000.0,522497000.0,140969000.0,295589000.0,81096000.0,3.4
SUZB3,48.2,ON,02/12/2025,Suzano Papel ON,46.55,Madeira e Papel,64.87,Papel e Celulose,254377000.0,60930500000.0,30/09/2025,130319000000.0,1264120000.0,9.3,5.18,1.35,35.69,5.37,34.4,1.19,22.2,0.37,12.9,2.08,6.9,-0.8,8.4,14.5,5.82,3.2,11.48,2.06,5.6,0.31,164417000000.0,92962200000.0,23573600000.0,69388700000.0,42575200000.0,45118400000.0,51179000000.0,12153100000.0,11351100000.0,2184470000.0,6550670000.0,1953520000.0,4.2
KLBN4,3.58,PN N2,02/12/2025,KLABIN PN N2,3.39,Madeira e Papel,4.49,Papel e Celulose,14404600.0,22123300000.0,30/09/2025,48223600000.0,6179680000.0,11.97,0.3,2.16,1.66,4.49,38.3,1.06,23.7,0.36,9.9,2.53,7.9,-0.72,10.2,18.1,4.92,2.12,9.78,3.5,6.1,0.33,62163700000.0,35826100000.0,9725680000.0,26100400000.0,16586900000.0,10239100000.0,20800400000.0,5426470000.0,4928770000.0,1279110000.0,1848890000.0,477884000.0,5.6
KLBN11,17.86,UNT N2,02/12/2025,KLABIN UNT N2,17.05,Madeira e Papel,22.72,Papel e Celulose,94301900.0,22073800000.0,30/09/2025,48174200000.0,6179680000.0,11.94,1.5,2.16,8.28,4.48,38.3,1.06,23.7,0.36,9.9,2.52,7.9,-0.71,10.2,18.1,4.92,2.12,9.77,3.5,6.1,0.33,62163700000.0,35826100000.0,9725680000.0,26100400000.0,16586900000.0,10239100000.0,20800400000.0,5426470000.0,4928770000.0,1279110000.0,1848890000.0,477884000.0,5.6
KLBN3,3.59,ON N2,02/12/2025,KLABIN ON N2,3.44,Madeira e Papel,4.77,Papel e Celulose,2805460.0,22185100000.0,30/09/2025,48285400000.0,6179680000.0,12.0,0.3,2.17,1.66,4.5,38.3,1.07,23.7,0.36,9.9,2.53,7.9,-0.72,10.2,18.1,4.93,2.12,9.8,3.5,6.1,0.33,62163700000.0,35826100000.0,9725680000.0,26100400000.0,16586900000.0,10239100000.0,20800400000.0,5426470000.0,4928770000.0,1279110000.0,1848890000.0,477884000.0,5.6
DXCO3,5.37,ON,02/12/2025,DEXCO ON,4.97,Madeira e Papel,7.15,Madeira,12933200.0,4406440000.0,30/09/2025,9506050000.0,820566000.0,39.64,0.14,0.65,8.22,10.95,23.5,0.54,4.9,0.24,1.6,3.36,2.2,-0.77,2.6,1.6,5.76,1.33,23.61,0.98,0.3,0.46,18023100000.0,6606270000.0,1506660000.0,5099610000.0,5341160000.0,6744050000.0,8216390000.0,2128020000.0,402566000.0,131323000.0,111148000.0,10977000.0,1.0
BDLL4,6.11,PN,02/12/2025,BARDELLA PN,6.0,Máquinas e Equipamentos,9.8,Máq e Equip Industriais,700.0,9776000.0,30/09/2025,183594000.0,1600000.0,0.65,9.42,-0.04,-137.84,-0.98,17.2,0.17,-16.9,0.02,25.6,-0.06,-2.3,-0.02,-2.4,-6.8,-22.64,0.55,-18.39,-0.82,33.0,0.14,435488000.0,181254000.0,7436000.0,173818000.0,197482000.0,-220537000.0,58960000.0,11961000.0,-9986000.0,-3853000.0,15069000.0,24927000.0,
BDLL3,9.9,ON,01/10/2025,BARDELLA ON,6.8,Máquinas e Equipamentos,11.0,Máq e Equip Industriais,,15840000.0,30/09/2025,189658000.0,1600000.0,1.05,9.42,-0.07,-137.84,-1.59,17.2,0.27,-16.9,0.04,25.6,-0.1,-2.3,-0.03,-2.4,-6.8,-23.39,0.55,-18.99,-0.82,33.0,0.14,435488000.0,181254000.0,7436000.0,173818000.0,197482000.0,-220537000.0,58960000.0,11961000.0,-9986000.0,-3853000.0,15069000.0,24927000.0,
INEP3,1.23,ON,02/12/2025,INEPAR S/A ON,1.13,Máquinas e Equipamentos,2.54,Máq e Equip Industriais,45051.0,60210400.0,30/06/2025,973038000.0,48951500.0,-0.14,-8.72,-0.03,-36.59,-0.65,-33.6,14.92,-2280.8,0.14,-10707.1,-0.06,-20.9,-0.03,-26.5,23.8,-11.32,0.13,-10.57,-0.52,-24.6,0.01,440271000.0,924788000.0,11960000.0,912828000.0,154150000.0,-1791040000.0,4036000.0,1543000.0,-92051000.0,-21818000.0,-426944000.0,-295253000.0,
